Customer ID,Loan Sanction Amount (USD)
C-1892,60418.3402170654
C-49928,106184.45809763126
C-23082,87771.36068494874
C-27939,47389.90117720452
C-41801,0.0
C-19700,9579.914353338387
C-43113,38429.8796421008
C-27336,81170.94237069396
C-36772,39462.58145264775
C-3197,11916.511952838478
C-14674,83236.53046530721
C-5092,20450.18467528784
C-41664,5161.879937858459
C-85,32283.60521300746
C-48382,44619.317448445734
C-35744,78816.03131634342
C-32776,2031.4591128856046
C-49131,7786.369407671238
C-29703,18898.43453783292
C-14880,36621.56382264854
C-36170,0.0
C-41645,3320.474298069057
C-4784,39065.08187414567
C-38418,67292.63425744182
C-13222,70145.08404741061
C-32852,23023.996511563608
C-21795,27549.1702630749
C-121,37654.48653360027
C-39952,34332.64768298494
C-45166,0.0
C-32641,55280.064496030216
C-27678,16860.16530813909
C-10704,0.0
C-33461,22420.136359226308
C-22001,92495.6145388622
C-30170,60899.702297333606
C-23960,60632.71020958227
C-16139,19890.448282659803
C-27022,12292.638365158346
C-19074,23392.446158835646
C-49284,1616.0891646595992
C-8598,46513.135405153866
C-14962,28840.509124805398
C-35254,2142.0197920676437
C-30635,2571.0401856198805
C-6981,15108.66658361935
C-5924,33110.95906548956
C-9590,39278.61225517109
C-23842,62092.02383285985
C-45972,8336.06193317415
C-39623,72152.6626867443
C-49153,1576.794185235187
C-34958,71730.59779533261
C-36476,61986.55372596883
C-28630,1379.7791324415448
C-12012,68806.6221793067
C-37986,72533.17019560785
C-11513,60963.558405100266
C-48999,71448.03607769127
C-7194,55187.3433683233
C-14162,60423.767327594265
C-6137,13044.422688665629
C-7348,1042.9235198724054
C-25756,1300.719361402953
C-40915,90958.56045339335
C-28646,24916.7232913097
C-31130,44594.773141274425
C-8532,14913.009451863047
C-24097,31494.03456872147
C-1855,23320.109410762787
C-35375,38925.91945375863
C-3997,168214.27965002257
C-42188,47519.41642093026
C-33694,9809.2405259378
C-1613,30088.573484249115
C-9405,75375.24096083012
C-5964,30271.080527629183
C-20231,30545.43696205039
C-23969,13975.981867455688
C-36011,5769.665756011884
C-23079,122241.83388003425
C-44925,6290.2922379458105
C-9000,92020.30986022783
C-49513,3139.2127326372574
C-49824,4073.2407190037557
C-17542,98570.47722275631
C-39446,43913.89253401463
C-24862,27432.089928348963
C-30025,38869.41944889932
C-20039,24298.718046962313
C-34113,92086.96281658573
C-19871,54660.44011253407
C-7017,24460.541697850604
C-16017,90601.01263931813
C-1475,72193.49550091282
C-35040,62104.5387839068
C-37318,17574.49738435549
C-4757,70951.84031285525
C-26696,45869.01908128607
C-2450,115406.93742037259
C-38702,46176.89413391684
C-31969,43899.44347795615
C-34069,21554.44137690361
C-23160,28726.44653384572
C-30804,88.39016868204635
C-49195,58376.12360624879
C-13029,51141.87046814329
C-39590,1546.3414763374094
C-45950,3168.731339451959
C-1907,150375.1661366258
C-9729,30309.951021925215
C-24353,44383.91015467221
C-3768,105357.50201121604
C-48652,233011.80645253006
C-14858,11505.459298551326
C-32326,24787.137891212307
C-35385,0.0
C-45900,64565.95796919103
C-5823,39701.36319216964
C-29879,46287.08985795827
C-2015,44641.87475961918
C-19823,56684.24898866874
C-19528,60453.75424406621
C-40682,78056.13815240416
C-49354,4663.8492138044385
C-25744,106815.80165374553
C-14328,60136.14641757184
C-2727,58028.88371258363
C-45497,19995.712143324567
C-17894,183375.95792952913
C-10903,24817.735644999215
C-39413,47871.37541206789
C-4926,28939.369136455265
C-29376,1528.7395549830617
C-7440,39127.55241450823
C-38279,40798.63544256544
C-43246,55967.11496387473
C-33701,752.5570838636122
C-1603,112972.77079468171
C-21756,1003.5891447529721
C-20553,1323.9080815102207
C-40318,930.2910902804433
C-23274,35218.506088491275
C-3521,3836.525144493593
C-19742,46457.43407625141
C-42176,2417.755997719003
C-33938,103797.89698420247
C-20363,95032.74483936175
C-1614,104208.9576397712
C-22568,2027.4904413800032
C-24796,37142.68298270114
C-25092,54309.086762727646
C-40256,32265.709542698965
C-27504,49493.04805828107
C-25753,74251.5669419728
C-27194,46068.38453563457
C-17798,6211.941536518007
C-11864,32919.78507340257
C-722,22200.07919062678
C-8111,135276.26383490372
C-25051,1232.212123331592
C-42216,44912.21666592246
C-20767,1392.3063172414768
C-22334,56283.850331679976
C-23551,45353.3504690183
C-48437,1609.8128279075318
C-21452,54753.57460799856
C-16307,49940.0591375512
C-29324,35433.52103956929
C-4513,1466.5984611937529
C-32774,22671.54353664648
C-15695,23883.423128758834
C-48811,105363.35357812722
C-24101,66766.29551300187
C-17567,34957.5027749538
C-3203,39558.351330163096
C-27870,65231.52411042577
C-34250,1159.5694876921552
C-6052,43506.32866073693
C-33730,79258.77481118054
C-33735,51528.47431824146
C-41784,1704.7580459617384
C-36379,60461.680061105435
C-37051,52102.29028837281
C-45284,14727.674936576248
C-22611,24042.113131707018
C-15220,19901.190296570938
C-46916,22556.43019845002
C-16477,0.0
C-32921,67842.5775930156
C-10743,64956.49128013716
C-25717,13335.388007035937
C-38804,77657.88104353001
C-47665,88104.4181873921
C-47745,37520.62160125672
C-8340,109160.30434920089
C-35857,11235.055042783719
C-13835,60076.28429398771
C-8181,107323.16349761627
C-7606,17097.627452008415
C-28889,82395.71410409958
C-19884,22826.44498246692
C-26792,0.0
C-29963,64833.62493429611
C-23208,16245.409677690954
C-26232,106488.61707121183
C-38972,0.0
C-28626,88730.668654201
C-3278,22913.494477294782
C-9079,26378.180008418596
C-18569,35339.12985508767
C-43756,4571.033352291393
C-17687,52322.829824729386
C-5824,86020.63630425808
C-6145,23736.902998562422
C-5160,26394.901465272203
C-13520,39564.36951727778
C-2648,24736.070924585816
C-9345,155465.8693320559
C-46369,187796.15326192803
C-34024,29184.610391070306
C-37594,27339.228419355066
C-16600,50380.25378205309
C-12689,85261.63646526229
C-31285,787.8776975692526
C-20977,70011.66166622957
C-8645,70237.09173762111
C-28949,63897.656102876215
C-42339,0.0
C-18516,80166.40121965104
C-26843,19340.36884699132
C-37352,54582.75708226608
C-9621,31444.373889437324
C-40583,38068.22332667299
C-44959,44876.92656883991
C-10087,71480.04698383852
C-31261,123385.90414747651
C-2632,46468.08435457948
C-35797,82767.9240021463
C-9943,27591.629635556754
C-48614,1986.3693255559847
C-38577,30482.702750815413
C-9012,16532.060392987296
C-22068,31521.629599947348
C-34390,10983.804400502679
C-17445,20815.837763718002
C-42960,23542.414543603016
C-29172,24680.75461114012
C-8067,17921.964019397266
C-19101,2261.2359936012726
C-16365,339.2557101051789
C-46578,100414.08262211946
C-7726,46382.525924289715
C-11802,65881.46733955336
C-26157,941.4311396449921
C-12804,13453.7782503895
C-13829,27707.238752379515
C-16434,49545.386437581554
C-27426,125216.17036382639
C-40208,115928.95388669672
C-35800,26743.722262310534
C-14093,2553.4079796172373
C-11648,130451.39701681066
C-44330,43337.740359490504
C-3517,59616.785373474886
C-21658,65755.09498186527
C-6711,29832.448321630854
C-16178,26816.29550462444
C-19315,43991.41525198062
C-12505,0.0
C-39404,64853.9136180525
C-23783,1194.519648672751
C-40002,45063.083450417405
C-30526,23183.77075402983
C-8034,41277.87430500393
C-33801,108880.36985203245
C-44646,353.9660730930773
C-32172,21589.340621195468
C-15887,1301.129044096495
C-391,1469.0496210998172
C-35271,151330.33681217508
C-45419,21946.588473518532
C-26170,122.45399507297407
C-41141,68778.40206216509
C-19608,23246.153627922016
C-12816,35045.52058474233
C-2852,1595.991412632262
C-23982,44237.83545609452
C-27035,46444.28019806747
C-19243,33538.67027174018
C-33098,25326.659867414826
C-18918,65689.33395039296
C-38094,17347.58732930017
C-39100,59827.48310067923
C-10477,15578.782897649151
C-41693,6432.119440505805
C-25244,64819.59985757538
C-30176,145426.7947831815
C-43024,11907.191612193317
C-17663,32487.064160294765
C-18116,56953.66898175313
C-12113,67412.95824749264
C-47954,2230.874485504479
C-5056,135479.02803057668
C-13678,390.70371447806974
C-11014,23694.857894625013
C-38944,12646.069166242756
C-6241,0.0
C-3386,11317.569741986383
C-44010,7880.01709844602
C-38450,50248.503323239085
C-5233,44328.738464248556
C-29556,22906.10726053158
C-8420,106429.77104014129
C-15978,26699.919136671742
C-34580,23057.48271538975
C-31624,5544.548829959131
C-26269,23482.073425077047
C-22174,17635.286488436264
C-39257,85541.3529490913
C-461,10876.738182377332
C-19987,22305.67931981866
C-22313,72194.97918692765
C-36169,40224.05165251492
C-27644,27185.321012316148
C-2735,0.0
C-15015,27146.436786128128
C-37397,30848.86297155007
C-45699,3009.85446708167
C-20783,57013.988946938734
C-17847,16140.719111376318
C-38305,13137.262656883591
C-6907,0.0
C-7342,116289.52091997906
C-7045,1414.7397710517398
C-13221,72194.97918692765
C-34726,31085.753490936455
C-35426,64226.25947920702
C-43748,66163.1874858646
C-2888,22443.428079414884
C-32967,24626.626044879325
C-30265,98249.2926638262
C-13304,118397.0480506823
C-17380,54869.70549828425
C-1417,49819.90927479445
C-21679,44348.36431006425
C-31369,120747.22068209448
C-18618,1466.5984611937529
C-15173,32919.78507340257
C-25409,94859.66019377278
C-22695,88048.5363319834
C-7870,112187.5541930765
C-35059,117148.7732711164
C-19262,74168.99168036395
C-10179,1032.5381335761704
C-10978,0.0
C-45858,32484.085540201802
C-8194,23883.423128758834
C-9392,55112.92107677381
C-49795,1414.2066626520318
C-23829,23951.243763639584
C-28834,11510.750258285152
C-45277,47962.11138253179
C-11440,15490.185606432213
C-10158,49473.45959097937
C-46131,720.2052571780878
C-27846,37352.96342658704
C-12099,32388.997019283353
C-7556,30613.210231586425
C-36717,65689.33395039296
C-6230,32544.07557419276
C-26450,77350.92426814293
C-42638,46526.72290978796
C-40852,76678.07609936716
C-48264,2818.371405271646
C-25725,45119.995245263315
C-1251,21972.94244230677
C-38116,60551.048407078924
C-33330,52689.56103929735
C-28034,33720.5718454867
C-15275,46856.38448135055
C-18947,71730.82967265323
C-45711,29378.663420938305
C-39206,82231.78811543007
C-2536,9190.98507166525
C-45427,124373.4831544332
C-34637,1083.67609918557
C-8357,14706.413100654387
C-15199,96518.78092508475
C-42345,50357.01292152136
C-15973,64946.40265999973
C-778,1588.3865802748187
C-18961,16152.938360059696
C-31944,67230.60750247679
C-49215,21000.35325281839
C-15736,20890.095785505597
C-39719,43903.41540576495
C-21669,96763.49763619745
C-12666,108106.51684033795
C-108,55790.27992842531
C-28294,46103.93539675099
C-931,52698.53372857212
C-46269,64426.583648309635
C-21864,50357.01292152136
C-40951,14319.415011859091
C-17344,44958.56773923164
C-30471,17087.649074299654
C-6151,5871.201179727133
C-49031,8826.790194530182
C-21146,0.0
C-9283,14099.37922419651
C-38375,11510.750258285152
C-37722,80687.90211403836
C-39145,85144.14823220577
C-7771,113481.11906199166
C-14611,56344.1932018013
C-3433,60676.83308145456
C-47000,190312.58478853235
C-38783,96472.45861821246
C-25384,48555.837187848134
C-27444,83141.46871990504
C-20567,58886.2763999164
C-19163,163335.38637426175
C-7784,27528.89542432178
C-42195,0.0
C-15641,56077.2082835269
C-45148,63303.37852289124
C-49786,74729.35695804883
C-43483,147448.14101907474
C-31900,32607.876325529993
C-7955,19088.537567517793
C-49917,0.0
C-20928,111453.22430748653
C-32586,102117.8655017667
C-8832,19379.712008234794
C-37974,39545.39208108091
C-11184,102718.83872420766
C-27932,17285.96508685946
C-22581,57491.44276888375
C-17470,70613.10992292619
C-35562,1614.6624863253019
C-21391,27889.688612836526
C-2036,66279.41327967678
C-487,23542.414543603016
C-49534,7189.758582014747
C-27793,101533.17781774153
C-47718,22420.136359226308
C-28840,0.0
C-36903,165683.96087549423
C-12478,20871.96081079547
C-5497,67162.03181585838
C-19291,24886.38640151299
C-37414,0.0
C-27189,48802.24601905831
C-23974,666.1140188308273
C-37756,911.9747196946482
C-6994,20905.770491721418
C-26676,13212.17605343122
C-18336,22112.20400475125
C-39249,49364.949992697104
C-46594,70976.23705256349
C-46668,45628.65541506001
C-31182,19278.012784165756
C-33649,1572.6173823878926
C-795,26574.035345244247
C-41864,14583.015743913566
C-27099,162002.36836260287
C-13217,13532.430736463437
C-27941,33362.307383161824
C-26999,50311.23753447406
C-19798,56775.411824096765
C-872,12606.36202180335
C-42696,9034.074326816219
C-4207,45295.36579418235
C-5977,33058.58950934305
C-37417,80621.73943904557
C-27520,95422.11812964696
C-28968,46786.96515214164
C-7218,105245.87422255086
C-9926,132342.0508331165
C-6283,15426.529449403075
C-28564,187176.7304917024
C-7458,42710.46476956092
C-23936,66021.25057112193
C-15056,44227.46343413741
C-48332,0.0
C-5285,66858.10391233713
C-22261,14468.096540624858
C-6649,60287.082476227355
C-39775,78452.43713282261
C-16672,531.5702849212757
C-22949,38869.98948347602
C-33264,4102.831542986907
C-18411,22223.093629798816
C-2981,22683.632303957223
C-25486,29346.20708815732
C-20743,56602.11519180186
C-43852,99851.5098786248
C-33935,0.0
C-12280,222980.4037357235
C-7324,0.0
C-10229,46115.851839158015
C-29096,73433.52514313691
C-7146,50417.47390258103
C-48092,0.0
C-7802,11073.708697092767
C-41995,76538.48883395694
C-24558,1449.831341802972
C-41069,57631.56702529873
C-49771,14174.107217608034
C-14429,30141.521509059246
C-36459,38814.825040254946
C-595,10660.98010635826
C-37861,23841.378024821424
C-5702,34892.63680683497
C-48665,14564.510153722294
C-44788,3502.4284113763206
C-41968,3780.1343695377363
C-28021,25120.57819726852
C-49046,152786.28592329758
C-48198,3790.9328627676914
C-2224,39030.707319476256
C-29812,1105.657731107378
C-28119,20069.973625201623
C-33458,23930.82657479459
C-31298,36115.79552657287
C-42213,1493.5930437463903
C-45134,1616.0891646595992
C-18790,47517.23232555154
C-8651,35026.80992341118
C-34551,97419.51182494045
C-46838,16096.244423989763
C-45834,13745.773031357832
C-23656,51606.2897505352
C-35479,54319.660748916576
C-9171,105400.06242725995
C-32795,128499.01031663272
C-39761,20501.407320486505
C-6842,26288.157314177428
C-1477,156051.93200785335
C-29391,10446.88727483499
C-36372,50316.9186581993
C-3050,0.0
C-24135,0.0
C-17657,104338.37338356674
C-22379,74462.58464206218
C-48251,55967.11496387473
C-47996,2152.3657464042844
C-46600,1268.240967966267
C-24183,1113.2529768219465
C-39134,150439.89254610302
C-3569,66500.74950649674
C-44734,0.0
C-26917,39244.07485145817
C-43369,175511.28629619136
C-16973,72513.97116052726
C-10007,2465.6511138227943
C-45821,4540.865029077009
C-22286,32010.651032595622
C-26486,45099.754429949564
C-4785,88695.15288050275
C-41874,0.0
C-40217,177971.82400641174
C-21423,59366.03331226972
C-42449,3406.5442190917092
C-34243,89227.25138259323
C-3917,133487.52814748557
C-33066,78277.13919247316
C-2723,14853.83776895023
C-8412,81120.48160732159
C-9722,16100.924175863529
C-38320,38424.87629508208
C-29676,18453.98034028227
C-27298,44579.14054838421
C-31654,22079.60333103296
C-13695,15900.24734299579
C-25086,0.0
C-44465,160.98957740904007
C-21654,66936.57734787068
C-41060,88854.75011833399
C-49595,8993.843293760954
C-6280,94543.39398446612
C-14434,17574.49738435549
C-35331,37784.60158196443
C-22482,51595.07648990923
C-39569,44912.21666592246
C-7791,92490.18674758045
C-41802,132734.309604433
C-39667,26880.430717912328
C-12376,50989.45165902914
C-40906,81674.43859682669
C-38890,18626.179184661523
C-37476,62628.90690317571
C-44946,2922.759894113522
C-44451,17980.453516809062
C-37113,155566.22829270913
C-29497,22631.215407750547
C-19756,1955.7211315017266
C-10272,21793.77056738617
C-32834,118319.50882668703
C-23725,61579.6260392853
C-10753,972.2058386248682
C-17104,1255.3166110631719
C-19153,46457.43407625141
C-17340,18040.463789743764
C-43187,10530.747063996372
C-49532,0.0
C-9014,20610.332898646335
C-19519,60453.977540813896
C-46047,1691.0929190450843
C-32269,18124.908249777698
C-808,17794.011569828726
C-25924,35040.44203806812
C-39832,52250.313241667725
C-9670,63276.80217092454
C-44243,42254.235849037825
C-32273,9664.604811311114
C-38474,88815.65965398536
C-3098,133133.51411595556
C-1113,111021.22411105625
C-48460,46697.50801548219
C-14158,0.0
C-16411,135492.0455697016
C-26187,115070.00470332822
C-47185,51020.2206406789
C-5417,56290.93903055441
C-43392,10806.853661636142
C-13685,213412.23670767143
C-18903,32695.292963407668
C-44156,0.0
C-28524,14813.709059763733
C-5184,44475.21116036715
C-45033,48952.61892376426
C-45354,50561.98310609252
C-41123,33417.08637325133
C-14213,0.0
C-6888,40078.96521172845
C-14104,410.8726949099364
C-2495,25928.287842229976
C-17057,110397.65387726075
C-5005,51916.870087071
C-41297,50159.31841520958
C-42963,0.0
C-23251,21957.357253821636
C-23970,16532.060392987296
C-40714,136198.72736590166
C-38859,87715.62350826012
C-7112,67010.57324343701
C-18928,38880.14406671133
C-29862,89696.98362024582
C-30212,41573.11691119032
C-15021,76961.84546193562
C-7476,44729.76281294689
C-41600,3565.8506420643535
C-32173,39681.07565998724
C-38518,36250.08360345522
C-38801,60551.048407078924
C-1784,94760.91016045009
C-24927,122686.56805813024
C-39547,57406.86517569078
C-43215,52979.60020181957
C-23422,2299.8130814211763
C-37723,47725.762723823296
C-29178,90544.54942131761
C-19008,105574.77917246782
C-5849,66316.87071272597
C-6004,72337.12745174971
C-23104,22465.91174627361
C-24882,60141.07278331198
C-43468,10435.416140583457
C-35132,80425.1046244086
C-42580,47600.65433559495
C-11578,26034.671122302163
C-8678,16100.924175863529
C-19927,4594.661595315647
C-30508,30844.825338871393
C-44874,35709.59779470945
C-30186,1269.7636763720511
C-10760,14748.458204591796
C-26481,76798.7413164443
C-46111,4012.7553908923946
C-32145,104080.56985294813
C-32092,1559.2514893194384
C-5752,89174.00671771742
C-16382,77130.49617511219
C-28591,116882.8584665764
C-44846,2411.4682519088237
C-2932,49820.28980602381
C-36463,140403.0362994758
C-27695,43351.03807049934
C-40748,73796.22653469717
C-29783,118902.72450959598
C-49739,12395.199659991122
C-14812,54114.85547050852
C-17082,23986.890616048935
C-7455,98787.27070870032
C-19358,25050.221383327575
C-19549,35090.12516738717
C-2666,41089.20133881873
C-18984,66670.76202868989
C-13649,21793.77056738617
C-33798,16087.93767150728
C-10307,78607.59825247686
C-35501,614.374584742618
C-8935,63246.32987350281
C-26153,17980.453516809062
C-4606,63603.56144164733
C-18360,1335.0039615059068
C-39333,30545.43696205039
C-12426,91921.13420530103
C-6408,71899.27579279829
C-28868,14511.07181365235
C-42593,1064.4777807797145
C-31808,71921.5391826878
C-32004,50513.12744095319
C-32204,45024.55917893188
C-12801,94042.7388355275
C-25815,64253.26580228061
C-22768,54068.2535714964
C-32048,56014.57647668119
C-19658,20800.14662856883
C-26891,9173.33485338412
C-40188,0.0
C-25433,24768.57510212483
C-10378,72152.6626867443
C-31318,141590.12881900024
C-15344,0.0
C-22888,0.0
C-43034,1378.4963927730205
C-19211,54751.579904809514
C-10432,2250.584569822364
C-22014,14874.644430036253
C-18211,1936.4811388919989
C-23968,1206.1868859934111
C-48530,54660.44011253407
C-28054,0.0
C-2058,20136.629821130842
C-34942,96507.04857256524
C-530,51236.59028910504
C-38117,14174.107217608034
C-20913,26893.75869532967
C-47070,2704.7042302291593
C-26019,36079.6276423364
C-28532,49773.02680264453
C-46716,59464.981143278404
C-39327,46154.859101737326
C-7240,31273.700114496765
C-37949,178903.37316771466
C-2195,148772.32808826116
C-3355,71071.72957856982
C-19733,56792.37064828444
C-34255,81347.2287596653
C-49287,1323.9080815102207
C-32256,95917.45790326266
C-22180,46287.08985795827
C-5193,43310.84735675737
C-38427,136321.60586455
C-44886,38516.15276095354
C-3791,39145.726126764726
C-32566,59596.15643403679
C-15243,57873.67500126579
C-5240,46756.24577261988
C-49218,56339.76719826569
C-25534,0.0
C-47239,4366.8648913735815
C-8774,0.0
C-16520,133835.48438269424
C-20311,91725.34592139254
C-3650,1614.6624863253019
C-18558,29645.119750222097
C-14820,137310.0817005235
C-34556,124182.9453384183
C-43883,121446.97368202251
C-40653,31425.30285204351
C-47621,39038.4430610853
C-49147,48885.22853077118
C-440,135452.9555260724
C-11354,20602.022440358713
C-15107,60342.10670146519
C-24501,51325.49985918938
C-28551,23062.02691228899
C-28773,31311.852496061834
C-36617,137391.4139226795
C-28244,0.0
C-41307,117605.03931323296
C-832,49214.82495476516
C-8287,1392.3063172414768
C-41225,103009.48134735401
C-13965,48848.91854964458
C-6491,63048.224344766226
C-10751,45671.55578187091
C-27955,25475.339578860803
C-29401,25015.764480292586
C-40588,27050.016118591324
C-41993,941.1942222438374
C-37136,134309.30071371657
C-41702,51480.66605173673
C-37634,44876.769353053096
C-7102,8736.439719988866
C-32351,20450.18467528784
C-17461,57002.759562440886
C-2675,19823.8188834477
C-34452,114046.48794544046
C-35202,44258.76917934813
C-35085,139214.02674348667
C-25301,44346.3450543768
C-18247,1572.6173823878926
C-26468,33515.29599128982
C-39744,55879.54858184405
C-39530,26915.85700010095
C-15276,39289.850238505474
C-27599,94311.2581798853
C-16294,110031.61666256195
C-45920,8857.533921368951
C-42972,64713.320915845645
C-35739,1455.3294386434718
C-48070,3865.135878589892
C-20738,73914.55184693719
C-20164,932.0031217078358
C-35798,89278.22453364753
C-36931,43859.386713369444
C-40067,67670.52439741633
C-7033,11432.097772211218
C-2919,44493.27713516572
C-92,1247.7213653486033
C-10068,97089.12332322725
C-30148,115835.379580885
C-6804,15289.558761216897
C-41739,106174.75739245219
C-26448,13118.78488411204
C-5100,49715.63867284161
C-6401,141975.0014850535
C-14665,45250.47801977968
C-3315,23880.99793671059
C-20983,50665.851769648565
C-32947,1818.2039119087494
C-13518,47489.00553069149
C-46708,7113.124357783989
C-6592,144031.28977779276
C-12364,21748.97644561466
C-46390,5551.887534020665
C-7318,29932.359307056933
C-12943,27268.386722959214
C-2883,44913.82015171482
C-25283,24726.46866995866
C-1618,0.0
C-1271,12440.225935536655
C-40127,69238.1898958394
C-36317,24331.39995088296
C-48952,56270.82223939571
C-29240,80825.6000989494
C-25093,1848.5587122033248
C-12384,51141.87046814329
C-34319,34482.847735123105
C-47779,1935.7964256422856
C-12945,61844.70466032127
C-36060,0.0
C-5616,0.0
C-41883,4407.899800970561
C-9039,8330.422752159153
C-25362,89157.25649998314
C-13744,67462.63344174872
C-25047,148939.26487202125
C-13036,98302.95411784115
C-36276,19918.706282821426
C-2811,1848.5587122033248
C-21717,118090.47274733035
C-46988,1207.6451944195069
C-48564,696.8307051086595
C-24260,48601.61257489544
C-39925,14174.107217608034
C-16917,105531.36131075834
C-27996,13334.30538631109
C-37659,42076.71409142029
C-15746,107849.8988476881
C-46465,1104.4558790368246
C-40197,46287.08985795827
C-39307,126369.01329437463
C-23902,46538.02912243448
C-19873,15785.292504575234
C-47956,54819.84256143289
C-13273,0.0
C-48337,93690.09877540672
C-19271,5344.024999424921
C-37094,71806.70143394347
C-684,46979.77591704753
C-24481,34067.03856282138
C-12590,91129.93532693005
C-25151,56617.811581107046
C-17381,85756.13250516262
C-38274,42635.659637200915
C-1011,74948.39575766852
C-1000,104624.56722616512
C-20171,22018.717829354064
C-17936,137457.70092916783
C-44657,1549.493991836389
C-41222,82514.62814522964
C-42705,48791.304494489
C-36949,113286.82050980817
C-17725,43394.91034087931
C-41035,0.0
C-2207,83399.91129951834
C-11404,45771.61670854794
C-1537,9664.604811311114
C-49111,107595.97988600965
C-39701,59931.145287495565
C-14555,18859.744637579017
C-23018,43402.142907665635
C-26076,61101.927992856654
C-1292,73533.59867446731
C-33809,22420.136359226308
C-34753,13628.197889641648
C-30028,73051.48291716258
C-33662,46454.855032602376
C-11938,51141.87046814329
C-15030,100362.36420552238
C-25693,134487.8363884553
C-39706,39726.62844737881
C-49830,190.0237345235073
C-1215,43639.847516547605
C-22515,15754.95561477853
C-34267,58514.79881305296
C-31199,25570.775645192243
C-46236,11721.912620097377
C-16259,23918.33617117405
C-2730,46629.70316198708
C-17938,84868.50502955608
C-41242,56097.09434613175
C-378,50467.20864556279
C-15648,1848.1924544819703
C-48043,90485.01104096483
C-3027,113751.12753197519
C-43249,24722.799715077526
C-26632,0.0
C-16859,60267.08958953248
C-23573,120571.0834136509
C-21886,0.0
C-31479,61751.49123890806
C-37999,0.0
C-45817,78496.79123845857
C-19011,25928.287842229976
C-36365,25012.068598986247
C-7416,43942.8933081772
C-677,21303.150730690606
C-10599,19298.323743053912
C-1103,21635.116008242767
C-44906,7739.082897153265
C-16804,51571.81769275913
C-38012,33632.05000847844
C-13987,190029.400429099
C-19544,94260.51520367806
C-3349,0.0
C-38961,46783.79892739614
C-38259,19584.7310500828
C-3666,22090.466128333646
C-36638,65778.58284784007
C-18230,190449.35023764044
C-11076,43977.29683817997
C-31226,45107.340673577586
C-9312,30848.86297155007
C-10276,94859.90404775305
C-44905,4279.502097676148
C-33369,4840.678564096208
C-34166,39512.5759431158
C-45310,86298.12200340052
C-30527,113617.39257281242
C-4627,15703.204613568294
C-38353,134364.92305953754
C-4974,98108.00286411119
C-32095,879.4347197263123
C-13549,12520.775392430012
C-43862,1603.6863633985631
C-6688,98665.654920526
C-5382,43086.65426780615
C-36550,60304.07981811571
C-721,51464.47563403625
C-1325,109636.32304769562
C-21418,123077.61974172902
C-33431,22527.38268218329
C-25465,0.0
C-6769,33188.15107501041
C-35667,61603.18501778066
C-22630,20408.13957135043
C-1353,46059.42303540589
C-15765,24786.859329115912
C-47348,4508.299141056421
C-26798,1510.8495741649895
C-1575,128093.36960151268
C-26100,1329.5721060065043
C-41279,24707.575765735623
C-43388,7752.698985973446
C-11917,107180.03018260127
C-6243,39728.20854567043
C-1218,46887.81011356838
C-20692,616.5719248121386
C-37907,44241.624575768656
C-20591,105695.20215487861
